"","1st","1-dist","2nd","2-dist","3rd","3-dist","4th","4-dist","5th","5-dist"
"1744",2004,0.339089842031226,391,0.551202682063935,2633,0.925547162557436,1423,0.990402144381074,2174,0.997155185220362
"1745",2009,0.180786370431213,1685,0.185793792947178,647,0.186637155845005,2970,0.196694155220357,1471,0.222574223894624
"1746",2000,0.094443629988437,145,0.094443629988437,2151,0.10958904109589,1080,0.155853518724032,248,0.156266595674745
"1747",1622,0.0961302517936854,106,0.0972064836223126,2170,0.101918412450178,1936,0.104546150185394,2003,0.108170837427536
"1748",2110,0.0136986301369863,2612,0.0273972602739726,758,0.0919353864273562,2698,0.0949477365735338,611,0.0958904109589041
"1749",2237,0.835416743388197,120,1.00171102785174,1245,1.00171102785174,1611,1.00536122055287,2588,1.00772751272857
"1750",522,0.218136658610427,77,0.235908484923428,778,0.247444680228003,1011,0.247779205383526,2374,0.248773280579715
"1751",1212,0.03125,993,0.0341205944794335,2200,0.0879320836479961,1711,0.0972064836223126,2969,0.098127461455218
"1752",595,0.107709351102698,157,0.476930900588454,336,0.489483532342323,450,0.634965621963335,220,0.635652718861138
"1753",67,0.235333605935735,1512,0.26222183173737,2297,0.365951195062056,998,0.385589942754424,1724,0.408035558737014
"1754",2833,0.0410958904109589,2119,0.0684931506849315,258,0.228154053999459,1219,0.256168809272459,1677,0.259491347032266
"1755",1711,0.0249335165070579,2366,0.0586213890986641,1538,0.0808630942316786,1721,0.0808630942316786,5,0.0808630942316787
"1756",63,0.0410958904109589,222,0.0547945205479452,511,0.106145665441395,550,0.118235256599323,2592,0.121336027376158
"1757",1768,0.0547945205479452,1723,0.0997664022533984,1033,0.125978152002244,390,0.161129839327251,1104,0.197895587294444
"1758",167,0,1614,0,1758,0,2865,0,1013,0.0136986301369863
"1759",2306,0.27519559625375,2074,0.328411971306633,189,0.35108204047038,1953,0.424669026273125,377,0.431297788886464
"1760",2155,0,1922,0.0273972602739726,2161,0.0273972602739726,1420,0.0684931506849315,1776,0.0781332978373725
"1761",2841,0.0410958904109589,2231,0.0755983670008175,2201,0.0781332978373725,1215,0.0949477365735338,316,0.104166666666667
"1762",1475,0.0249335165070578,652,0.105063537500288,1186,0.105063537500288,537,0.111980206523805,1835,0.111980206523805
"1763",1125,0.0769230769230769,1485,0.0919353864273562,10,0.092915642671802,1687,0.0949477365735338,1335,0.0972064836223126
"1764",2712,0,2486,0.0136986301369863,97,0.0909090909090909,2399,0.122555912320033,1613,0.123324398455301
"1765",1240,0.107709351102698,2711,0.160843545375747,1796,0.168256138575177,2209,0.178819058709124,2354,0.23642132075985
"1766",821,0.141582715605797,137,0.148719859926107,2133,0.186298110471708,1129,0.209543660567706,1561,0.217573589917208
"1767",1505,0.126330982442478,616,0.186404730219861,1834,0.236143600004094,2853,0.318480839372946,2934,0.325999786085792
"1768",1757,0.0547945205479452,1033,0.119871910975261,1723,0.1321341504827,2116,0.161837512652499,390,0.198680151980468
"1769",1552,0.132834129856983,544,0.141582715605797,1443,0.146920413404982,2357,0.151614294673508,716,0.156849338435423
"1770",81,0.0520833333333334,2485,0.0663441468388935,3009,0.0663441468388935,392,0.0755983670008176,2628,0.0755983670008176
"1771",2762,0.0968526883723137,1615,0.10158102964183,630,0.11257285906466,1807,0.115417265022064,922,0.143664857577424
"1772",726,0.0341205944794335,1576,0.0877214586914983,816,0.201378940950418,1662,0.301256991885294,561,0.404026423523648
"1773",3015,0.0997664022533984,2704,0.193985635532054,2663,0.204723566876601,2720,0.271405607384707,2734,0.284663317922336
"1774",644,0.257313451592583,2882,0.26163770322308,1435,0.265920799475346,357,0.333123144425225,377,0.353967136446792
"1775",2635,0.189130972743177,1702,0.198998102422023,1428,0.209360969621607,1733,0.225798071141672,2354,0.227675447745773
"1776",1760,0.0781332978373725,1922,0.0781332978373725,2155,0.0781332978373725,2161,0.0872125677410266,1420,0.094443629988437
"1777",2858,0.0136986301369863,3009,0.0273972602739726,81,0.0684931506849315,1770,0.0860464136490292,2485,0.10958904109589
"1778",2812,0.361864963966456,1290,0.368510655515054,1923,0.368599510488862,2372,0.398509241973106,1299,0.399571119694388
"1779",627,0.185785371478136,2633,0.291482456292167,518,0.33521177534405,2070,0.418943077807486,208,0.456671260553979
"1780",1780,0,567,0.0136986301369863,2089,0.0136986301369863,2874,0.0136986301369863,635,0.0273972602739726
"1781",2559,0.0588496684921072,2945,0.131582188037247,2276,0.162999893042896,2598,0.170602972397168,173,0.171416895743811
"1782",699,0.0778938389623824,2809,0.0909090909090909,2018,0.0919353864273562,2917,0.0949477365735338,1882,0.117699336984214
"1783",285,0.0460749388111077,490,0.0663441468388934,1456,0.0663441468388934,246,0.0684931506849315,914,0.0755983670008175
"1784",1052,0.207148092169311,1158,0.32509785842744,2564,0.334678101793977,2470,0.342133677256258,2434,0.346222818611568
"1785",2365,0.0663441468388934,1033,0.118235256599323,1104,0.121336027376158,2116,0.125173671799533,540,0.151614294673508
"1786",1786,0,1853,0.105063537500288,2233,0.230769230769231,279,0.271807355918123,1582,0.3083432238714
"1787",2990,0.0273972602739726,200,0.106145665441395,2395,0.111980206523805,1055,0.112543363330309,1819,0.113823435639002
"1788",2729,0.0819638268662078,670,0.0819638268662078,1067,0.0947095482309628,2333,0.123491494276918,972,0.131279706489733
"1789",1260,0.164568045035213,1354,0.319781151649254,1068,0.421701022397688,2794,0.432532426547532,28,0.443973012855197
"1790",110,0.379152681990079,2029,0.64962301542218,301,0.652369240318542,2548,0.667971363174698,1153,0.66826565490282
"1791",2328,0.0663441468388934,2828,0.0663441468388934,2379,0.0860464136490292,969,0.105063537500288,317,0.118235256599323
"1792",1498,0.0919353864273561,1563,0.113823435639002,2554,0.22514571812932,2103,0.36389429430304,1119,0.369995082980513
"1793",1810,0.0919353864273562,732,0.123287671232877,2971,0.178386585745414,907,0.215347597238693,1917,0.254571966094119
"1794",423,0.106145665441395,1267,0.119871910975261,1826,0.124389087829593,2372,0.140945972361333,464,0.183362957196489
"1795",2963,0,1027,0.0821917808219178,609,0.10958904109589,836,0.110503190230861,1798,0.117046714089387
"1796",2354,0.0958904109589041,2209,0.107459439928959,1240,0.113823435639002,1765,0.168256138575177,2082,0.186910516946615
"1797",2846,0.122555912320033,2391,0.142387572274529,346,0.150684931506849,265,0.15318065376523,230,0.156266595674745
"1798",948,0.0663441468388935,609,0.0877214586914983,1795,0.117046714089387,2963,0.117046714089387,296,0.123324398455301
"1799",2133,0.094443629988437,2367,0.137378798451507,144,0.206632629124211,821,0.23718532280034,1692,0.240719233881656
"1800",555,0.130138237997665,457,0.206532885987962,2829,0.272868878938355,1972,0.29067309702812,2440,0.291653151831089
"1801",720,0.142535299805868,1955,0.18233349584566,2495,0.183870772854712,2681,0.22396041304761,1492,0.248620595834588
"1802",1972,0.0273972602739726,3014,0.0949477365735338,2440,0.0997664022533984,2765,0.0997664022533984,2399,0.106145665441395
"1803",1932,0.105663564622146,697,0.153089130139426,1605,0.291391916215187,956,0.309749642970436,1804,0.353651461852989
"1804",1368,0.330248972526563,1932,0.332455746174974,249,0.349046386779526,1803,0.353651461852989,2409,0.366035266824249
"1805",2826,0.567544659435148,545,0.642187638311363,35,0.728289297239785,3013,0.736724756876875,118,0.761326178792064
"1806",1130,0.126033034276471,868,0.13023231715971,2,0.135798576918755,876,0.138566958919759,2358,0.138566958919759
"1807",2762,0.0410958904109589,630,0.0538546755513489,473,0.0821917808219178,889,0.0997340660282315,2834,0.104166666666667
"1808",712,0.11257285906466,1243,0.136320095338184,1989,0.172459801646713,1514,0.181512724998072,960,0.198680151980468
"1809",2262,0.104771830283853,365,0.111980206523805,2521,0.136320095338184,2607,0.148719859926107,685,0.156849338435423
"1810",1793,0.0919353864273562,732,0.164407145747721,2971,0.212492007872842,907,0.242806625119424,1917,0.28153841685058
"1811",2309,0.104771830283853,792,0.198980622099238,840,0.207295558985826,1603,0.218508018916473,1477,0.222503011235177
"1812",576,0.0249335165070578,1282,0.03125,785,0.0460749388111077,2599,0.0682411889588671,318,0.0741922687711309
"1813",1672,0.0819638268662079,2883,0.295149450720702,1686,0.502373358315926,1058,0.524101523110083,2872,0.55921739219004
"1814",2172,0.0547945205479452,1039,0.0860464136490292,135,0.123287671232877,1623,0.136986301369863,1575,0.163312824160669
"1815",696,0.477530289470692,2099,0.532263153693949,1910,0.539250787799499,2935,0.640121130679613,2623,0.640642832313474
"1816",1261,0.0416666666666667,172,0.0460749388111077,1660,0.104166666666667,1847,0.105063537500288,2573,0.105063537500288
"1817",2524,0.106145665441395,2722,0.138934551937204,2975,0.144236019991649,2636,0.156849338435423,909,0.176422547262754
"1818",932,0.0136986301369863,1238,0.0136986301369863,1289,0.0410958904109589,1182,0.0460749388111077,445,0.0588496684921071
"1819",766,0.0136986301369862,200,0.0136986301369864,1055,0.0588496684921071,1434,0.0663441468388934,2206,0.0949477365735338
"1820",2640,0.258417049098693,2692,0.274546114029503,657,0.298232127026835,2833,0.320229778495995,1661,0.322299753334573
"1821",465,0.0997664022533984,1867,0.113823435639002,552,0.125978152002244,2609,0.129105939270282,386,0.130213312204966
"1822",1641,0.0136986301369863,2033,0.0136986301369863,621,0.0249335165070578,1001,0.0273972602739726,1203,0.0273972602739726
"1823",1680,0.0958904109589041,607,0.105663564622146,802,0.107784425661322,408,0.112543363330309,2202,0.113823435639002
"1824",2871,0.0816564120803346,879,0.0944436299884371,2717,0.0944436299884371,1088,0.10158102964183,252,0.102997434211063
"1825",882,0.0136986301369863,1362,0.0663441468388934,528,0.0692807234026405,470,0.0939014687960453,1578,0.105663564622146
"1826",1267,0.105172073196951,1422,0.120972377424408,1794,0.124389087829593,423,0.138628785933793,841,0.146252538215211
"1827",883,0.181283231345654,1161,0.299152629883873,1391,0.307287862838037,2426,0.343369331598534,2364,0.34487463780234
"1828",352,0.0273972602739726,601,0.112543363330309,1443,0.123287671232877,2362,0.132357334811025,2357,0.153373214879379
"1829",2786,0.0816564120803345,764,0.103687915359256,975,0.119086617943541,2673,0.119871910975261,2438,0.122931406390642
"1830",83,0.0807459075415892,514,0.0980931920857877,2053,0.0980931920857877,2589,0.0991609534109158,2752,0.100921909100398
"1831",2721,0.0588496684921072,2368,0.252016017592562,2968,0.264031836567564,2057,0.269171124404656,2058,0.270973329323604
"1832",2344,0.122555912320033,736,0.261853871745861,990,0.274099936446136,2767,0.275806159282068,1308,0.277570891841932
"1833",69,0.0939014687960453,1933,0.164717705590156,8,0.187802937592091,3005,0.212477197429184,344,0.219277681384254
"1834",1505,0.174381068732783,616,0.191780821917808,1767,0.236143600004094,1402,0.321133416963363,1630,0.335511576126041
"1835",652,0.0273972602739726,1186,0.0547945205479452,537,0.0821917808219178,1475,0.0877214586914983,2616,0.107709351102698
"1836",560,0.0997664022533984,2691,0.112543363330309,2614,0.168256138575177,3004,0.189895473147067,2314,0.204630144953731
"1837",2740,0.106145665441395,1416,0.160570628971164,191,0.161837512652499,1797,0.175984122559796,438,0.17922263900189
"1838",898,0.0136986301369863,2349,0.0547945205479452,91,0.0860464136490292,107,0.105063537500288,444,0.105063537500288
"1839",2418,0.361803473874007,742,0.81910507904941,1557,0.955285084715596,2528,0.96888606546067,258,1.01462635979283
"1840",2879,0.314091639804527,1149,0.322711509957124,952,0.411346193376015,2264,0.433832944988073,259,0.51760266951508
"1841",249,0.248303482089405,1020,0.33743045752535,2909,0.373621994174915,1804,0.378597401972307,2784,0.390197166908335
"1842",86,0.053854675551349,1638,0.0755983670008176,1525,0.117699336984214,1728,0.121336027376158,2481,0.195936394252529
"1843",2184,0.218698190660078,2046,0.301639858453352,2099,0.316891851896099,1005,0.352274653558027,2036,0.38771349770102
"1844",278,0.161793035384884,2339,0.207796316769559,2750,0.207796316769559,797,0.208333333333333,2791,0.20878321351442
"1845",1974,0.107853015055231,1603,0.118035320987686,126,0.135855535096762,840,0.142028544084969,15,0.142028544084969
"1846",2899,0.194291438129471,2090,0.195936394252529,2880,0.215998919910725,902,0.231108247878084,2703,0.248329883044702
"1847",1660,0.0136986301369863,2573,0.0273972602739726,1816,0.105063537500288,210,0.105063537500288,2185,0.107709351102698
"1848",2174,0.639286274738668,518,0.667097225072798,627,0.708932378471901,1779,0.780650871201691,2633,0.81502657087208
"1849",99,0.202986644663987,759,0.221121657508072,2601,0.237283574069476,44,0.245862812781284,371,0.261293684413569
"1850",454,0.0410958904109588,1369,0.0547945205479453,934,0.0781332978373725,1008,0.0872125677410266,133,0.094443629988437
"1851",2302,0.0909090909090908,2429,0.183362957196489,2695,0.194291438129471,368,0.251411560769208,2615,0.251411560769208
"1852",2259,0.309645494394691,1474,0.379160923910476,1967,0.390739443634996,501,0.39827141791973,2280,0.420782313071744
"1853",1530,0.105063537500288,1786,0.105063537500288,2233,0.253560219241696,279,0.26728216673024,1582,0.283344573695588
"1854",2261,0.0644479399512781,1720,0.0862017916945529,957,0.099290780141844,1228,0.099290780141844,325,0.100231289968781
"1855",2912,0,2410,0.0684931506849315,364,0.0769230769230769,2272,0.0781332978373725,2211,0.0816564120803346
"1856",115,0.0344185654596117,589,0.0630793308626462,1585,0.075285285353439,2737,0.075285285353439,1938,0.08445174309672
"1857",241,0.158633768065062,2631,0.211396034111887,976,0.288126170549993,2839,0.301872634819686,1349,0.302609913411025
"1858",3019,0.499776584499973,1439,0.706160295138957,2705,0.802226558723345,1654,0.804678913195399,945,0.823701003042902
"1859",783,0.445174360877421,2888,0.528188337618528,1458,0.550322393635534,2313,0.644761257666458,675,0.654373195098886
"1860",503,0.190492130207311,730,0.215152827980938,2800,0.260776710511901,236,0.387876524523131,1060,0.393971796678744
"1861",426,0.0341205944794335,1554,0.265434011433205,400,0.348162550588986,1740,0.406997398916611,800,0.407822555477461
"1862",2548,0.0460749388111077,2768,0.0520833333333333,2281,0.0663441468388934,2723,0.08445174309672,1450,0.0973044831741543
"1863",1627,0.2646329532226,841,0.330642161535049,1422,0.36310127388948,1267,0.368965146257818,1826,0.370253479407637
"1864",2732,0.506565081430508,2472,0.541072826749391,853,0.548742768358392,2950,0.594740203595611,185,0.598438269445366
"1865",1405,0.181789381299112,54,0.185384458675982,169,0.189201235024764,2890,0.199525993850405,2968,0.218610740786217
"1866",1866,0,1437,0.0136986301369863,920,0.0273972602739726,2085,0.0273972602739726,559,0.0410958904109589
"1867",465,0.0273972602739726,1963,0.076923076923077,1107,0.0776251680047011,552,0.0816564120803346,2327,0.0816564120803346
"1868",2226,0.0136986301369863,1957,0.0208333333333334,1390,0.0273972602739726,1931,0.0273972602739726,2666,0.0410958904109589
"1869",1230,0.151614294673508,600,0.17859055697537,1471,0.272918687362392,1501,0.272918687362392,1828,0.29079681120736
"1870",2273,0.0816564120803345,896,0.189895473147068,841,0.343189278307095,1422,0.359218636491401,1826,0.363095063827406
"1871",1975,0.0498670330141157,890,0.0520833333333333,1074,0.0538546755513489,1126,0.0588496684921071,845,0.105063537500288
"1872",274,0.0684931506849314,842,0.148809590828247,2452,0.193985635532054,123,0.215347597238693,2974,0.256691340465535
"1873",1453,0.194717374257116,41,0.311199081160646,1089,0.355402533740457,2137,0.382160506144162,986,0.399930522134639
"1874",1048,0.151513145699575,2278,0.183184723783585,897,0.203914596197505,2382,0.210127075000576,244,0.221177218838263
"1875",2611,0.258365610677506,2113,0.550685425510629,371,0.623105697101675,2613,0.661570361050764,1670,0.689338752174873
"1876",1876,0,2425,0,887,0.0136986301369863,1209,0.0136986301369863,2143,0.0136986301369863
"1877",1551,0.0136986301369863,838,0.0172092827298059,1107,0.0498670330141157,2327,0.0520833333333333,2699,0.0520833333333333
"1878",2232,0.170602972397168,2368,0.183870772854712,2157,0.200005739127941,2057,0.216589439184354,2968,0.22610754558339
"1879",654,0.146475300234343,1339,0.156266595674745,1673,0.165514591916905,431,0.167435828005104,1649,0.17243731890117
"1880",584,0.0438607293457492,705,0.0498670330141157,1468,0.0688371309192234,366,0.080171209307705,2304,0.138547987480497
"1881",1373,0.136986301369863,2192,0.327850577267873,608,0.408973824506439,2822,0.419753938278858,440,0.451385426593624
"1882",1902,0.0587803794523458,699,0.0879320836479961,1078,0.0919353864273562,213,0.0981274614552179,1887,0.113823435639002
"1883",2824,0.261354930047477,1482,0.345886739448675,2930,0.380264430645471,2335,0.381683725864643,534,0.40776034543474
"1884",2782,0.16046989047793,1073,0.189612759032219,755,0.607552264173601,2735,0.66747102613556,1124,0.733410779945011
"1885",1233,0.0341205944794335,621,0.0344185654596117,985,0.0410958904109589,479,0.0416666666666666,2562,0.0416666666666666
"1886",2950,0.461705919559701,2394,0.578062410126442,724,0.652131113639504,2586,0.660825972498821,1864,0.6615466277329
"1887",934,0.0816564120803345,1078,0.0821917808219178,3016,0.0872125677410266,2065,0.0919353864273562,2992,0.0939014687960452
"1888",2643,0.0538546755513489,2200,0.0821917808219178,2969,0.0860464136490292,13,0.123878317476711,65,0.126330982442478
"1889",1177,0.141582715605797,2412,0.194608966348309,678,0.199532804506797,504,0.220098099602819,2111,0.225086726660619
"1890",1708,0.0961302517936854,2739,0.117341192917599,244,0.124879344230335,750,0.125,1098,0.128777880747333
"1891",2106,0.0663441468388935,2179,0.142387572274529,431,0.148719859926107,1272,0.189895473147067,854,0.196908517674731
"1892",1323,0.0663441468388934,738,0.0684931506849315,22,0.0925236306139775,764,0.106655563551279,591,0.108294719592177
"1893",2209,0.196694155220357,1796,0.208520102371492,2354,0.211646404095196,1775,0.271161683517522,2635,0.27611833010354
"1894",2892,0.0808630942316786,774,0.0823181424612938,2856,0.0874829747689499,1608,0.0885489883739767,218,0.091672682653801
"1895",2529,0.158807964174677,760,0.181283231345654,2639,0.190593590909299,849,0.203956182929839,559,0.227304290737538
"1896",1357,0.0273972602739726,876,0.0547945205479452,2358,0.0547945205479452,2124,0.0663441468388934,1589,0.0821917808219178
"1897",2605,0.0847910172863609,2802,0.0879320836479961,1099,0.0909090909090908,1343,0.0972064836223125,2862,0.101918412450178
"1898",2691,0.132834129856983,1031,0.160570628971164,1855,0.181818181818182,2912,0.181818181818182,1284,0.190341516898771
"1899",2238,0.107709351102698,1030,0.109122154143779,171,0.127967221859818,1012,0.131582188037247,994,0.133837675895605
"1900",71,0.107709351102698,2136,0.112543363330309,927,0.124667582535289,2183,0.154293450752488,2802,0.161793035384884
"1901",2928,0.162999893042896,2017,0.164522457451876,580,0.187631713309178,829,0.190526646361866,562,0.203404189415302
"1902",213,0.0507503055451875,1882,0.0587803794523458,1887,0.0943652944891811,1078,0.115794939557602,934,0.121745507380533
"1903",3020,0.0249335165070578,2678,0.0410958904109589,548,0.0842721627324894,2921,0.091672682653801,2215,0.0997340660282315
"1904",728,0.361618467084368,1945,0.435317034049298,910,0.53372955382532,1002,0.548488324635549,1650,0.662804350100815
"1905",791,0.0273972602739726,83,0.0781332978373726,811,0.0958904109589041,2482,0.0997664022533984,2316,0.104771830283853
"1906",403,0.0968526883723137,666,0.10158102964183,2420,0.107709351102698,2489,0.109122154143779,706,0.121336027376158
"1907",523,0.151614294673508,372,0.174381068732783,48,0.183362957196489,551,0.186910516946615,2445,0.193544302575535
"1908",714,0.274473823234475,1342,0.529674488941082,1115,0.631936760207857,2285,0.783897503208228,2741,0.849995101729327
"1909",2020,0.0273972602739726,1077,0.0410958904109589,2343,0.0410958904109589,1078,0.0547945205479452,867,0.0769230769230769
"1910",696,0.300912954056125,2184,0.355663370787904,1843,0.39556382552116,2046,0.410444014103187,2099,0.412408368094203
"1911",325,0.0520833333333334,1054,0.0520833333333334,1180,0.0520833333333334,225,0.053854675551349,835,0.053854675551349
"1912",905,0.0273972602739726,419,0.195144295712546,493,0.204429758541349,781,0.270179372934177,267,0.276723612677295
"1913",977,0.0755983670008176,620,0.0821917808219178,1273,0.0821917808219178,1066,0.0919353864273562,2510,0.105063537500288
"1914",1914,0,778,0.0967141511009147,791,0.106145665441395,1905,0.122555912320033,1214,0.123179350103808
"1915",1915,0,526,0.0273972602739726,392,0.0410958904109589,2628,0.0410958904109589,2485,0.0547945205479452
"1916",1053,0.0962128046003851,9,0.0990952126591478,1556,0.109871246391042,1550,0.111948804294967,602,0.136152171290917
"1917",858,0.135855535096762,880,0.14060687639599,2971,0.143997820295173,907,0.146489473678168,732,0.161129839327251
"1918",377,0.316120767525934,493,0.322887132990576,781,0.356224299954274,189,0.365777313680988,2270,0.365844091748715
"1919",2613,0.488268856819228,371,0.488844999915562,1742,0.502041098568288,84,0.524403191950046,2081,0.538612183458913
"1920",2362,0.10158102964183,2803,0.131087993558946,541,0.132357334811025,1276,0.141055789198534,2773,0.142028544084969
"1921",1171,0.321373488095528,203,0.511716485834794,315,0.529273249763327,618,0.529273249763327,2414,0.533342229628146
"1922",1760,0.0273972602739726,2155,0.0273972602739726,1420,0.0410958904109589,2161,0.0547945205479452,1776,0.0781332978373725
"1923",464,0.158633768065062,989,0.193312795749961,423,0.219705152467766,1696,0.243229903482978,1794,0.247059660920031
"1924",2836,0.0684931506849315,1484,0.0781332978373725,708,0.10958904109589,2146,0.123287671232877,2218,0.138934551937204
"1925",175,0.0136986301369863,740,0.0136986301369863,1051,0.0136986301369863,963,0.0410958904109589,2641,0.0410958904109589
"1926",146,0.0949477365735338,2645,0.100936744492075,2215,0.102997434211063,1371,0.125978152002244,548,0.141582715605797
"1927",1208,0.600692526924349,369,0.601820864911678,739,0.601965807527273,2233,0.763778015658246,1853,0.786214440729489
"1928",957,0.0136986301369863,1228,0.0136986301369863,1698,0.0136986301369863,2305,0.0136986301369863,68,0.0273972602739726
"1929",2675,0.189868479539716,1775,0.231951544104937,2635,0.237727138593337,713,0.257129415612212,1396,0.257129415612212
"1930",415,0.17922263900189,527,0.335857087642617,2492,0.35223129561664,801,0.360383625979464,1689,0.378459859749899
"1931",2948,0.0136986301369863,978,0.0273972602739726,1868,0.0273972602739726,2403,0.0273972602739726,1957,0.0344185654596117
"1932",1803,0.105663564622146,697,0.176216480811478,1605,0.32384738591469,1804,0.332455746174974,956,0.350844941199046
"1933",8,0.0520833333333333,2906,0.105063537500288,344,0.107709351102698,2546,0.107709351102698,1695,0.132688293677787
"1934",2702,0.18552580102186,2594,0.288750574778543,562,0.302399749790339,1976,0.308582935412032,195,0.317965038103949
"1935",2056,0.0547945205479452,1452,0.107459439928959,1337,0.122555912320033,2931,0.153846153846154,872,0.163312824160669
"1936",1622,0.0410958904109589,106,0.0860464136490292,2170,0.0973044831741543,1747,0.104546150185394,2003,0.109122154143779
"1937",1531,0.511592197705554,1016,0.538917224749136,1863,0.708354144005058,1627,0.752933868443475,841,0.771871998867587
"1938",421,0.0136986301369863,1081,0.0136986301369863,2078,0.0136986301369863,1991,0.0273972602739726,1996,0.0273972602739726
"1939",1384,0.0520833333333333,938,0.10158102964183,2693,0.183184723783585,572,0.188837345213644,2289,0.218812279183355
"1940",2819,0.172928668471968,2236,0.229439437169795,1294,0.231190590782981,483,0.232403204005109,1457,0.232404919632682
"1941",1941,0,870,0.0136986301369864,597,0.0921498776222155,900,0.122197514065347,1502,0.122555912320033
"1942",1511,0.126036354262555,2147,0.319836295624647,2688,0.373684428331802,2677,0.402942002415028,2915,0.439095044778469
"1943",2594,0.382997904288449,2429,0.391974625678794,195,0.410288183100652,641,0.413767532066839,844,0.423927150572142
"1944",239,0.390431011703294,320,0.419379931177424,2051,0.48355121853049,2822,0.504815666671386,608,0.57719794399866
"1945",910,0.25829548829861,1904,0.435317034049298,1650,0.560231423762182,1002,0.608388382613862,728,0.61633026846555
"1946",1006,0.0136986301369863,1463,0.0410958904109589,1334,0.0547945205479452,363,0.102997434211063,2636,0.105663564622146
"1947",700,0.424930264307739,2580,0.503979688026593,1413,0.520081126300644,1171,0.521532242238788,2688,0.54184772694097
"1948",1948,0,2509,0.0249335165070578,797,0.041095890410959,2791,0.0547945205479453,2048,0.0821917808219179
"1949",1367,0.0741922687711309,2917,0.106872131581256,2018,0.109474243142445,2809,0.113678811789009,2464,0.139275029901495
"1950",701,0.312218664415799,1525,0.51876310321221,1236,0.525233896553754,1638,0.531675206596957,86,0.533261096948378
"1951",2624,0.327204144777883,534,0.421604821186704,2824,0.442530276809432,2629,0.483452169294235,1883,0.489484099624604
"1952",619,0.138561446805281,1455,0.172092827298058,1041,0.288472039983298,1200,0.293479728262196,2645,0.297278133345455
"1953",572,0.228394288715141,1688,0.267800401247357,812,0.2854356960365,1384,0.292968280514534,1939,0.308307482337715
"1954",1110,0.140307217628455,2843,0.2938788444255,893,0.31244827293276,2234,0.316247090719606,768,0.341976347441022
"1955",2495,0.0410958904109589,692,0.113823435639002,895,0.156892988232109,1801,0.18233349584566,2724,0.232389861526578
"1956",809,0.110650191106914,912,0.119871910975261,2491,0.146920413404982,1299,0.171410246050978,1170,0.224691495225467
"1957",1868,0.0208333333333334,2226,0.0249335165070579,1374,0.0341205944794335,1390,0.0344185654596117,1931,0.0344185654596117
"1958",37,0.106145665441395,1983,0.123287671232877,1448,0.346851671503798,1193,0.390666489186863,1248,0.4706058507465
"1959",1189,0.0939014687960453,393,0.118235256599323,1394,0.121336027376158,1509,0.122555912320033,918,0.130697929027097
"1960",2716,0.301038660092834,1380,0.356398521398254,2898,0.35978991748272,687,0.360050603651559,1147,0.360050603651559
"1961",220,0.106145665441395,336,0.358308823544158,2233,0.379942909946232,1530,0.444534647342851,1786,0.444534647342851
"1962",477,0.100936744492075,502,0.105663564622146,2091,0.109122154143779,2866,0.117699336984214,513,0.124667582535289
"1963",1107,0.0104166666666667,552,0.0273972602739726,2327,0.0273972602739726,2699,0.0273972602739726,754,0.0538546755513489
"1964",513,0.111980206523805,1707,0.111980206523805,2006,0.112543363330309,1694,0.112543363330309,2649,0.113823435639002
"1965",978,0.0136986301369863,2403,0.0136986301369863,2779,0.0136986301369863,2948,0.0273972602739726,218,0.0410958904109589
"1966",78,0.119871910975261,1584,0.175984122559796,1879,0.17922263900189,1049,0.18233349584566,1103,0.18233349584566
"1967",181,0.161653575046971,1633,0.356098754297708,501,0.370216432711644,2377,0.37321752228793,1852,0.390739443634996
"1968",899,0.158807964174677,334,0.167082108189874,2576,0.209625522757818,2890,0.21223653423807,2024,0.215418702205396
"1969",571,0.129490749506511,1118,0.138934551937204,1814,0.187802937592091,2172,0.203162059283659,1039,0.223095436443518
"1970",260,0.0949477365735337,2454,0.18233349584566,2799,0.200474307959259,981,0.258586717496706,1518,0.278177290179007
"1971",245,0.0872125677410266,1310,0.0966547623404779,666,0.105063537500288,217,0.107853015055231,2970,0.123287671232877
"1972",1802,0.0273972602739726,457,0.0847910172863609,3014,0.0909090909090909,2440,0.0919353864273562,2765,0.113823435639002
"1973",1168,0.0939014687960454,2288,0.10158102964183,2820,0.10158102964183,1091,0.115417265022064,2151,0.115417265022064
"1974",1845,0.107853015055231,319,0.159240419686473,126,0.18861676377839,1603,0.190593590909299,15,0.192061373410831
"1975",1074,0.0172092827298059,890,0.029310694549332,1871,0.0498670330141157,1126,0.0557758588147564,1635,0.0625
"1976",2594,0.197150929318835,195,0.241028171992045,844,0.279106076964135,478,0.292978947356337,2837,0.294851696406982
"1977",2370,0.0663441468388934,34,0.0684931506849315,2779,0.0909090909090909,1965,0.0919353864273562,218,0.0949477365735338
"1978",1309,0.193544302575535,3008,0.297336504207246,707,0.378280975908366,215,0.380145952330907,1715,0.395802977097576
"1979",1620,0,1979,0,537,0.136986301369863,414,0.140945972361333,710,0.159240419686473
"1980",2700,0.0781332978373725,940,0.126346631344566,1254,0.126346631344566,2523,0.126346631344566,2666,0.128555158025687
"1981",804,0.0919353864273562,1747,0.138561446805281,1936,0.142028544084969,34,0.159240419686473,1622,0.172459801646712
"1982",1982,0,2411,0,2834,0.0273972602739726,889,0.0344185654596117,2622,0.0410958904109589
"1983",1958,0.123287671232877,37,0.199944316846913,1448,0.334457353008767,1193,0.38849894924558,1248,0.483003076819935
